Name_Ext_Mtd,Con_LOC,CON_LOCAL,CON_LITERAL,CON_INVOCATION,CON_IF,CON_CONDITIONAL,CON_SWITCH,CON_VAR_ACC,CON_TYPE_ACC,CON_FIELD_ACC,CON_ASSERT,CON_ASSIGN,CON_TYPED_ELE,CON_PACKAGE,LOC_Extracted_Method,Num_local,Num_Literal,Num_Invocation,Num_If,Num_Conditional,Num_Switch,Num_Var_Ac,Num_Type_Ac,Num_Field_Ac,Num_Assign,Num_Typed_Ele,Num_Package,ratio_LOC,Ratio_Variable_Access,Ratio_Variable_Access2,VarAc_Cohesion,VarAc_Cohesion2,Ratio_Field_Access,Ratio_Field_Access2,Field_Cohesion,Field_Cohesion2,Ratio_Invocation,Invocation_Cohesion,Ratio_Type_Access,Ratio_Type_Access2,TypeAc_Cohesion,TypeAc_Cohesion2,Ratio_Typed_Ele,TypedEle_Cohesion,Ratio_Package,Ratio_Package2,Package_Cohesion,Package_Cohesion2
getDependenciesOf,15,3,1,7,3,0,0,9,4,1,0,0,35,53,2,0,0,2,0,0,0,2,0,0,0,4,5,0.11764705882352941,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13333333333333333,0.10344827586206896,0.3333333333333333,1.0
invokeInliner,16,4,0,9,3,0,0,12,7,1,0,1,41,78,3,0,1,1,0,0,0,4,0,0,0,7,19,0.15789473684210525,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.17647058823529413,0.0,0.6666666666666666
isAvailable,5,4,0,10,0,1,0,11,3,0,0,0,36,68,8,1,1,2,2,0,0,4,2,1,0,18,18,0.6153846153846154,1.0,0.5,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0
calculateWordPositions,36,13,0,26,1,0,0,71,9,7,0,6,161,311,2,0,0,1,0,0,0,3,1,0,0,6,18,0.05263157894736842,0.25,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1111111111111111,0.0,0.14285714285714285,0.0,1.0,0.0,0.05063291139240506,0.0,0.7142857142857143,0.0
calculateMatches,8,1,0,4,2,0,0,10,4,2,0,0,19,81,19,7,1,4,2,0,0,28,3,5,2,66,63,0.7037037037037037,1.0,1.0,0.25,0.25,1.0,0.0,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25,1.0,0.0,0.0,0.0
calculateReplacements,41,11,1,26,8,0,0,60,16,13,0,2,137,359,2,0,0,1,0,0,0,3,0,0,1,5,11,0.046511627906976744,0.2,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.030303030303030304,0.019230769230769232,1.0,1.0
decapitalizeProbably,28,8,0,22,3,0,0,41,8,2,0,1,94,275,3,0,0,3,0,0,0,7,2,0,0,13,41,0.0967741935483871,0.3333333333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.15714285714285714,0.0,1.0,0.0
calculateNewName,35,11,0,28,4,0,0,54,13,4,0,1,119,370,2,0,0,1,0,0,0,2,1,0,0,4,8,0.05405405405405406,1.0,0.1111111111111111,0.125,0.625,0.0,0.0,0.0,0.0,1.0,0.125,0.07692307692307693,0.0,0.625,0.0,1.0,0.125,0.0,0.0,0.0,0.0
fireMemberInfoChange,16,9,0,8,0,0,0,15,4,3,0,0,38,40,6,1,1,1,1,0,0,4,1,0,0,10,15,0.2727272727272727,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.6,0.5454545454545454,0.6666666666666666,0.6666666666666666
createEditorField,17,2,0,6,1,0,0,17,13,12,0,2,52,93,2,0,0,1,0,0,0,2,1,1,0,5,8,0.10526315789473684,1.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.07692307692307693,0.0,0.3333333333333333,0.0,1.0,0.0,0.6,0.11764705882352941,0.0,1.0
getExpressionAtCaret,10,2,1,8,2,0,0,10,5,1,0,0,32,56,7,2,1,3,1,0,0,7,2,1,0,18,32,0.4117647058823529,1.0,0.6666666666666666,0.3333333333333333,0.5,0.5,0.0,0.16666666666666666,0.0,1.0,0.16666666666666666,1.0,0.0,0.16666666666666666,0.0,1.0,0.3333333333333333,0.4230769230769231,0.0,0.8333333333333334,0.0
getElementDescription,12,4,1,13,2,2,0,24,13,3,0,1,85,149,2,0,0,1,0,0,0,3,0,0,1,5,18,0.14285714285714285,0.5,0.25,0.25,0.75,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0
createToolWindow,41,8,1,21,1,2,0,44,16,10,0,2,128,188,2,0,0,1,0,0,0,2,0,0,0,3,4,0.046511627906976744,1.0,0.25,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,0.1111111111111111,0.0,0.0,0.0,0.0
getContentManager,46,5,0,17,3,1,0,42,19,15,0,2,119,155,3,1,1,3,0,0,0,5,6,4,1,20,25,0.061224489795918366,0.5,0.2857142857142857,0.3333333333333333,0.6666666666666666,0.5,0.2857142857142857,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3076923076923077,0.25925925925925924,0.6666666666666666,0.6666666666666666
getSelectedToolNode,29,3,0,27,3,0,0,30,29,22,0,0,109,152,3,0,1,2,0,0,0,2,2,2,0,10,10,0.09375,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.07407407407407407,0.0,0.3333333333333333,0.0,0.5,0.0,0.06622516556291391,0.0,0.3333333333333333,0.0
removeNodeFromParent,6,4,0,7,0,0,0,10,1,0,0,0,24,49,4,1,0,4,0,0,0,7,1,0,0,15,23,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.25,0.0,1.0,0.0,0.47619047619047616,0.0,1.0,0.0
getSelectedToolGroup,30,3,0,29,3,1,0,31,31,22,0,0,118,156,2,0,1,1,0,0,0,1,1,1,0,5,5,0.0625,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.3333333333333333,0.0,1.0,0.0,0.03164556962025317,0.0,1.0,0.0
getSelectedTool,29,3,0,28,3,1,0,30,30,21,0,0,114,151,3,0,1,2,0,0,0,2,2,2,0,10,10,0.09375,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.07407407407407407,0.0,0.3333333333333333,0.0,1.0,0.0,0.06329113924050633,0.0,1.0,0.0
update,37,4,0,37,3,0,0,30,34,25,0,1,132,171,3,0,0,4,0,0,0,6,6,4,0,18,28,0.075,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.5,0.11428571428571428,0.16666666666666666,1.0,0.5,0.16666666666666666,0.14659685863874344,0.0,1.0,0.0
getSelectedNode,20,4,0,15,4,0,0,19,8,3,0,0,54,83,2,0,1,2,0,0,0,2,0,0,0,5,1,0.09090909090909091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0
getComboBoxElements,79,15,1,47,7,1,0,54,18,4,0,1,201,240,2,0,0,1,0,0,0,2,0,0,0,3,7,0.024691358024691357,0.5,0.25,0.2,0.6,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,1.0,0.2,0.21428571428571427,0.0,0.8,0.0
getComboBoxElements,15,6,0,7,2,0,0,11,3,1,0,1,34,46,3,0,0,4,0,0,0,5,0,0,0,9,19,0.16666666666666666,1.0,0.5,0.2,0.6,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,1.0,0.2,0.5384615384615384,0.0,0.8,0.0
makePopup,45,6,1,15,0,0,0,86,14,36,0,28,197,226,2,0,0,1,0,0,0,4,0,0,0,8,11,0.0425531914893617,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,1.0,0.2,0.5,0.07692307692307693,0.4,0.8
saveToolAttributes,43,7,0,57,5,0,0,81,37,26,0,2,202,309,2,0,0,2,0,0,0,3,1,1,0,6,9,0.044444444444444446,1.0,0.07142857142857142,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.038461538461538464,0.0,1.0,0.0,1.0,0.0,0.03409090909090909,0.02531645569620253,1.0,1.0
applyDefaultSettings,4,1,0,4,0,0,0,5,1,1,0,0,12,13,5,1,1,4,0,0,0,4,1,0,0,13,19,0.5555555555555556,1.0,0.4,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.0
discoverPopup,25,2,0,9,7,0,0,15,6,0,0,1,54,90,2,1,0,2,0,0,0,1,1,0,0,5,12,0.07407407407407407,0.125,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,1.0,0.0,0.14285714285714285,0.0,1.0,0.14285714285714285,1.0,0.2857142857142857,0.14285714285714285,0.42857142857142855
getPopupSize,53,9,0,35,6,3,1,133,50,76,0,7,280,470,7,1,0,3,1,0,0,17,3,9,0,32,57,0.11666666666666667,1.0,0.3333333333333333,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.06521739130434782,0.0,0.0,0.0,1.0,0.0,0.5,0.1018867924528302,0.0,1.0
remove,11,2,0,5,2,0,0,11,2,1,0,0,25,27,2,0,1,2,0,0,0,2,0,0,0,8,0,0.15384615384615385,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
doRecallData,15,5,0,6,2,1,0,16,4,5,0,0,39,58,2,0,0,1,0,0,0,1,0,0,0,2,1,0.11764705882352941,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0
writeIndexValue,17,4,0,8,2,1,0,21,4,0,2,2,53,54,4,0,1,1,1,0,0,6,0,0,0,9,12,0.19047619047619047,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.36363636363636365,0.0,1.0,0.0
doAssociateData,12,4,0,4,2,0,0,13,2,3,0,2,33,50,24,4,1,9,3,1,0,23,2,0,2,57,63,0.6666666666666666,1.0,1.0,0.25,0.25,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.0,0.25,0.0,1.0,0.25,1.0,0.0,0.25,0.0
createMaps,9,1,0,11,0,2,0,12,16,11,0,3,53,100,2,0,0,1,0,0,0,2,1,1,0,4,7,0.18181818181818182,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.09090909090909091,0.0,1.0,0.0,1.0,0.0,1.0,0.04081632653061224,0.0,1.0
setVisibleEditorPane,10,1,0,6,1,0,0,13,8,8,0,2,33,50,2,1,1,2,0,1,0,3,1,0,0,9,22,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.7,0.0,0.0
parse,33,8,1,17,5,0,0,28,4,0,0,0,81,117,2,0,0,3,0,0,0,5,0,0,1,9,14,0.05714285714285714,0.3333333333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13333333333333333,0.0,0.875,0.0
importSettings,11,3,1,4,0,0,0,3,1,0,0,0,27,29,7,2,1,8,0,0,0,8,1,0,0,23,34,0.3888888888888889,1.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,1.0,0.0,0.14285714285714285,0.0,1.0,0.2857142857142857,1.0,0.6666666666666666,0.2857142857142857,0.42857142857142855
getContext,2,1,1,2,0,0,0,3,0,1,0,0,8,13,9,4,1,14,0,0,0,9,6,1,0,41,72,0.8181818181818182,1.0,0.5,0.6666666666666666,0.16666666666666666,0.5,0.0,0.16666666666666666,0.0,1.0,0.16666666666666666,1.0,0.0,0.16666666666666666,0.0,1.0,0.6666666666666666,1.0,1.0,0.8333333333333334,0.5
revertUpTo,42,2,0,16,6,0,0,26,1,1,0,2,81,173,4,0,0,2,1,0,0,2,0,0,0,4,14,0.08695652173913043,0.5,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0
formatTitle,13,1,1,9,4,0,0,6,8,1,0,0,33,55,2,0,1,1,0,0,0,1,1,0,1,7,7,0.13333333333333333,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,1.0
groupRevisions,13,6,0,9,1,0,0,16,8,7,0,0,44,92,2,0,0,2,0,0,0,3,0,1,0,5,9,0.13333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.08333333333333333,0.0,1.0,0.0
getRevisionContent,28,6,0,8,5,0,0,35,8,8,0,3,82,125,3,0,0,1,0,0,0,5,1,0,1,10,15,0.0967741935483871,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1111111111111111,0.0,0.2,0.0,1.0,0.0,0.18867924528301888,0.1111111111111111,0.6,0.0
createButtonsPanel,14,3,1,10,0,0,0,10,5,2,0,0,37,57,2,0,0,1,0,0,0,2,0,0,0,4,10,0.125,0.5,0.2,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.1794871794871795,0.0,1.0,0.0
updateColors,4,1,0,3,0,0,0,10,7,6,0,0,21,47,4,2,0,7,0,2,0,4,6,1,0,22,23,0.5,1.0,0.5,0.6666666666666666,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,0.6666666666666666,0.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.0
createModel,16,4,1,11,1,0,0,14,9,4,0,0,42,83,2,1,0,1,0,0,0,1,0,0,0,3,6,0.1111111111111111,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.125,0.0,1.0,0.0
getLabelsAndColor,53,13,1,50,7,5,0,100,38,40,0,3,244,480,2,0,0,2,0,0,0,2,1,1,0,6,10,0.03636363636363636,0.5,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.034482758620689655,0.0,0.1111111111111111,0.0,1.0,0.0,0.2,0.03428571428571429,0.0,0.6666666666666666
setupEnvironment,21,2,0,12,4,0,0,23,11,10,0,0,52,176,5,1,1,4,1,0,0,3,2,0,0,14,27,0.19230769230769232,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.125,0.25,0.75,1.0,0.25,1.0,0.7777777777777778,0.25,0.25
normalizeAsciiControlCharacters,53,12,1,26,10,0,0,65,13,6,0,6,153,283,6,0,1,3,2,0,0,6,0,0,1,16,9,0.1016949152542373,0.6666666666666666,0.375,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,0.1111111111111111,0.0,0.0,0.0,0.0
createAnsiConsoleViewContentType,57,11,1,9,16,0,0,64,9,6,0,14,178,158,2,0,0,1,0,0,0,2,1,0,1,5,5,0.03389830508474576,1.0,0.045454545454545456,0.125,0.125,0.0,0.0,0.0,0.0,1.0,0.125,1.0,0.0,0.125,0.0,1.0,0.125,0.0,0.0,0.0,0.0
getAttributes,18,4,0,12,2,0,0,19,7,4,0,0,46,74,6,1,1,2,1,1,0,6,0,0,1,16,17,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.42857142857142855,0.2903225806451613,0.0,0.42857142857142855
updateProfilesList,20,7,1,16,2,4,0,29,18,14,0,3,93,133,2,0,1,1,0,0,0,1,1,1,0,5,5,0.09090909090909091,0.25,0.0,0.3333333333333333,0.0,0.25,0.0,0.3333333333333333,0.0,1.0,0.1111111111111111,0.06666666666666667,0.0,0.7777777777777778,0.0,1.0,0.1111111111111111,0.25,0.04477611940298507,0.3333333333333333,1.0
toString,14,6,1,5,0,0,0,14,3,4,0,1,34,67,3,0,1,1,0,0,0,3,0,0,1,6,11,0.17647058823529413,0.5,0.2,0.25,0.5,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.5,0.25,0.1864406779661017,0.0,1.0,0.0
updateButtons,32,3,1,33,5,1,0,34,33,22,0,1,129,166,2,0,1,2,0,0,0,1,2,1,0,7,10,0.058823529411764705,0.1,0.0,0.6666666666666666,0.0,0.1,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,0.3333333333333333,0.03571428571428571,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.05555555555555555,0.3333333333333333,1.0
showStepComponent,15,2,0,14,2,1,0,18,15,11,0,1,63,82,9,2,1,7,1,0,0,11,7,5,1,36,59,0.375,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.0
getPreviousStep,11,3,0,6,0,0,0,8,3,4,0,0,22,36,3,0,0,3,0,0,0,1,1,0,0,5,5,0.21428571428571427,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
updateStep,18,4,1,14,1,1,0,14,6,6,0,1,50,53,2,0,0,1,0,0,0,1,0,0,0,2,3,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09090909090909091,0.0,0.8571428571428571,0.0
updateButtons,10,3,0,19,1,0,0,6,4,0,0,0,41,33,2,0,1,1,0,1,0,4,2,2,0,15,16,0.16666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4,0.0,0.3333333333333333,0.0,1.0,0.0,0.8333333333333334,0.0,0.0,0.0
getNextStep,16,3,0,10,1,0,0,8,5,4,0,0,28,41,2,0,1,1,0,0,0,1,0,0,0,3,3,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10714285714285714,0.0,1.0,0.0
getActionUnavailableMessage,21,7,1,10,4,0,0,15,5,2,0,1,54,70,8,0,1,4,2,0,0,10,1,0,3,34,68,0.27586206896551724,1.0,0.8,0.25,0.25,0.0,0.0,0.0,0.0,1.0,0.25,0.5,0.0,0.25,0.0,1.0,0.25,0.5,0.18181818181818182,0.25,0.25
calcStringToFillVirtualSpace,69,16,1,64,14,1,0,99,5,1,0,3,231,320,2,1,0,1,0,0,0,2,0,0,0,4,3,0.028169014084507043,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
getStringContent,28,8,0,15,3,0,0,32,7,3,0,2,82,111,2,0,0,2,0,0,0,4,0,0,0,8,12,0.06666666666666667,0.25,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13636363636363635,0.0,0.75,0.0
getTransferable,29,9,0,18,4,0,0,37,6,3,0,4,91,122,2,0,1,1,0,0,0,2,1,0,0,6,12,0.06451612903225806,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.12,0.0,0.0,0.0
clear,71,10,0,24,16,2,1,104,27,25,0,4,251,223,2,0,0,1,0,0,0,4,1,2,0,7,8,0.0273972602739726,0.5,0.25,0.0,0.0,0.5,0.25,0.0,0.0,1.0,0.0,0.06666666666666667,0.0,0.0,0.0,1.0,0.0,0.0449438202247191,0.0,1.0,0.0
chooseOffset,91,13,0,23,21,2,1,138,31,39,0,6,335,254,2,0,0,1,0,0,0,4,1,2,0,7,8,0.021505376344086023,0.5,0.07692307692307693,0.0,0.6,0.5,0.07692307692307693,0.0,0.6,1.0,0.0,0.043478260869565216,0.0,0.6,0.0,1.0,0.0,0.037914691943127965,0.0,0.6,0.0
navigateIn,29,6,1,21,6,0,0,25,13,5,0,1,88,90,3,0,1,1,0,0,0,3,0,0,1,6,6,0.09375,0.5,0.25,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0
getFirstKeyboardShortcutText,1,0,0,0,0,0,0,1,0,0,0,0,1,2,11,3,1,9,1,2,0,14,5,1,2,50,72,0.9166666666666666,1.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
getEditors,19,7,0,14,2,0,0,20,2,2,0,0,59,144,2,0,0,3,0,0,0,3,0,0,0,6,18,0.09523809523809523,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.25,0.1935483870967742,0.0,1.0,0.0
updateBanner,11,0,0,9,1,1,0,17,18,16,0,1,52,85,2,0,1,1,0,0,0,1,1,1,0,5,5,0.15384615384615385,0.2,0.0,0.3333333333333333,0.0,0.2,0.0,0.3333333333333333,0.0,1.0,0.0,0.0625,0.0,1.0,0.0,1.0,0.0,0.1111111111111111,0.05172413793103448,0.3333333333333333,1.0
updateBanner,10,1,0,6,2,1,0,13,14,11,0,1,44,72,2,0,0,1,0,0,0,2,2,1,0,6,13,0.16666666666666666,1.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
getComboboxPopup,20,6,1,9,4,0,0,16,8,4,0,1,51,77,15,4,1,8,3,0,0,16,0,0,0,39,37,0.42857142857142855,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7222222222222222,0.0,0.25,0.0
updateShift,38,7,0,22,8,0,0,51,30,31,0,4,144,168,2,0,0,1,0,0,0,1,0,0,0,2,3,0.05,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.04225352112676056,0.0,0.6666666666666666,0.0
insertLabel,1,1,0,1,0,0,0,1,1,0,0,0,4,9,8,0,1,4,1,0,0,9,9,6,1,35,48,0.8888888888888888,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.875,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,0.8888888888888888,0.6666666666666666,1.0
setText,7,2,1,4,1,0,0,7,3,0,0,1,23,41,3,0,0,2,0,0,0,4,1,1,0,8,18,0.3,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.3793103448275862,0.3333333333333333,1.0
setComponent,12,1,0,6,2,0,0,14,12,9,0,0,40,61,5,0,1,1,1,0,0,4,4,3,1,16,14,0.29411764705882354,1.0,0.5,0.25,1.0,0.5,0.25,1.0,0.75,1.0,0.25,0.5,0.2727272727272727,0.5,1.0,1.0,0.25,0.375,0.21568627450980393,0.5,1.0
convertTabs,17,3,0,7,3,0,0,18,7,6,0,1,45,69,3,1,1,1,0,0,0,4,0,0,0,10,7,0.15,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.045454545454545456,0.0,0.6666666666666666,0.0
disconnect,13,2,0,5,3,0,0,7,6,3,0,0,26,35,2,0,0,1,0,0,0,2,2,2,0,7,10,0.13333333333333333,1.0,0.0,0.25,0.0,1.0,0.0,0.25,0.0,1.0,0.25,0.25,0.0,0.75,0.0,1.0,0.25,1.0,0.2727272727272727,0.25,0.75
paintComponent,7,4,1,10,1,0,0,12,5,3,0,0,42,58,5,1,1,6,0,0,0,7,1,1,0,19,33,0.4166666666666667,1.0,0.0,0.0,0.0,0.25,0.0,0.6666666666666666,0.0,1.0,0.0,0.25,0.0,0.6666666666666666,0.0,1.0,0.0,0.3333333333333333,0.29411764705882354,1.0,1.0
getValueIcon,38,3,0,25,7,8,0,44,24,16,0,5,153,222,6,0,1,2,1,0,0,3,3,2,0,17,15,0.13636363636363635,1.0,0.14285714285714285,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.09523809523809523,0.0,0.0,1.0,0.0,0.07446808510638298,0.0,0.6666666666666666,0.0
getPath,13,2,1,2,2,0,0,10,3,2,0,1,34,51,9,0,1,9,1,0,0,13,2,0,1,28,70,0.4090909090909091,1.0,0.8,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0
find,16,2,1,4,4,0,0,16,7,5,0,1,47,86,2,0,0,1,0,0,0,2,1,1,0,5,12,0.1111111111111111,0.5,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.18518518518518517,0.16666666666666666,0.6666666666666666,0.5
getListCellRendererComponent,50,15,0,28,6,2,0,74,20,11,0,5,167,277,3,0,0,2,0,0,0,4,0,0,0,6,12,0.05660377358490566,0.5,0.3333333333333333,0.11764705882352941,0.11764705882352941,0.0,0.0,0.0,0.0,1.0,0.058823529411764705,0.0,0.0,0.0,0.0,1.0,0.058823529411764705,0.05825242718446602,0.0,0.5882352941176471,0.0
setupKeyListener,44,11,0,21,5,0,0,43,10,2,0,0,107,210,2,0,0,1,0,0,0,2,0,0,0,3,1,0.043478260869565216,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
